"","ensembl_id","gene_name"
"15299","ENSMUSG00000020868","Xylt2"
"15300","ENSMUSG00000020870","Cdc34b"
"15301","ENSMUSG00000075610","Tmem92"
"15302","ENSMUSG00000001506","Col1a1"
"15303","ENSMUSG00000001508","Sgca"
"15304","ENSMUSG00000038994","Hils1"
"15305","ENSMUSG00000038976","Ppp1r9b"
"15306","ENSMUSG00000047181","Samd14"
"15307","ENSMUSG00000038967","Pdk2"
"15308","ENSMUSG00000001507","Itga3"
"15309","ENSMUSG00000001510","Dlx3"
"15310","ENSMUSG00000020871","Dlx4"
"15311","ENSMUSG00000020872","Tac4"
"15312","ENSMUSG00000038909","Kat7"
"15313","ENSMUSG00000038893","Fam117a"
"15314","ENSMUSG00000020873","Slc35b1"
"15315","ENSMUSG00000057522","Spop"
"15316","ENSMUSG00000046719","Nxph3"
"15317","ENSMUSG00000000120","Ngfr"
"15318","ENSMUSG00000038845","Phb"
"15319","ENSMUSG00000075595","Zfp652"
"15320","ENSMUSG00000050860","Phospho1"
"15321","ENSMUSG00000018381","Abi3"
"15322","ENSMUSG00000038811","Gngt2"
"15323","ENSMUSG00000013418","B4galnt2"
"15324","ENSMUSG00000013415","Igf2bp1"
"15325","ENSMUSG00000014351","Gip"
"15326","ENSMUSG00000006058","Snf8"
"15327","ENSMUSG00000014349","Ube2z"
"15328","ENSMUSG00000006057","Atp5g1"
"15329","ENSMUSG00000006056","Calcoco2"
"15330","ENSMUSG00000038756","Ttll6"
"15331","ENSMUSG00000049604","Hoxb13"
"15332","ENSMUSG00000020875","Hoxb9"
"15333","ENSMUSG00000056648","Hoxb8"
"15334","ENSMUSG00000038721","Hoxb7"
"15335","ENSMUSG00000000690","Hoxb6"
"15336","ENSMUSG00000038700","Hoxb5"
"15337","ENSMUSG00000038692","Hoxb4"
"15338","ENSMUSG00000048763","Hoxb3"
"15339","ENSMUSG00000075588","Hoxb2"
"15340","ENSMUSG00000018973","Hoxb1"
"15341","ENSMUSG00000057058","Skap1"
"15342","ENSMUSG00000020876","Snx11"
"15343","ENSMUSG00000018666","Cbx1"
"15344","ENSMUSG00000038615","Nfe2l1"
"15345","ENSMUSG00000018672","Copz2"
"15346","ENSMUSG00000018669","Cdk5rap3"
"15347","ENSMUSG00000047040","Prr15l"
"15348","ENSMUSG00000018659","Pnpo"
"15349","ENSMUSG00000018678","Sp2"
"15350","ENSMUSG00000038560","Sp6"
"15351","ENSMUSG00000020877","Scrn2"
"15352","ENSMUSG00000020878","Lrrc46"
"15353","ENSMUSG00000001445","Mrpl10"
"15354","ENSMUSG00000038534","Osbpl7"
"15355","ENSMUSG00000001444","Tbx21"
"15356","ENSMUSG00000038517","Tbkbp1"
"15357","ENSMUSG00000001440","Kpnb1"
"15358","ENSMUSG00000001441","Npepps"
"15359","ENSMUSG00000018882","Mrpl45"
"15360","ENSMUSG00000070337","Gpr179"
"15361","ENSMUSG00000038485","Socs7"
"15362","ENSMUSG00000049807","Arhgap23"
"15363","ENSMUSG00000038453","Srcin1"
"15364","ENSMUSG00000043439","E130012A19Rik"
"15365","ENSMUSG00000038437","Mllt6"
"15366","ENSMUSG00000078695","Cisd3"
"15367","ENSMUSG00000018537","Pcgf2"
"15368","ENSMUSG00000069744","Psmb3"
"15369","ENSMUSG00000018547","Pip4k2b"
"15370","ENSMUSG00000018541","Cwc25"
"15371","ENSMUSG00000018543","1700001P01Rik"
"15372","ENSMUSG00000071415","Rpl23"
"15373","ENSMUSG00000038366","Lasp1"
"15374","ENSMUSG00000050538","B230217C12Rik"
"15375","ENSMUSG00000070336","Fbxo47"
"15376","ENSMUSG00000017417","Plxdc1"
"15377","ENSMUSG00000038352","Arl5c"
"15378","ENSMUSG00000020882","Cacnb1"
"15379","ENSMUSG00000017404","Rpl19"
"15380","ENSMUSG00000017400","Stac2"
"15381","ENSMUSG00000020883","Fbxl20"
"15382","ENSMUSG00000018160","Med1"
"15383","ENSMUSG00000003119","Cdk12"
"15384","ENSMUSG00000038255","Neurod2"
"15385","ENSMUSG00000061718","Ppp1r1b"
"15386","ENSMUSG00000018167","Stard3"
"15387","ENSMUSG00000007877","Tcap"
"15388","ENSMUSG00000038216","Pnmt"
"15389","ENSMUSG00000038208","Pgap3"
"15390","ENSMUSG00000062312","Erbb2"
"15391","ENSMUSG00000002580","Mien1"
"15392","ENSMUSG00000019312","Grb7"
"15393","ENSMUSG00000018168","Ikzf3"
"15394","ENSMUSG00000017195","Zpbp2"
"15395","ENSMUSG00000038150","Ormdl3"
"15396","ENSMUSG00000086545","Lrrc3c"
"15397","ENSMUSG00000064224","Gsdma3"
"15398","ENSMUSG00000017211","Gsdma2"
"15399","ENSMUSG00000017204","Gsdma"
"15400","ENSMUSG00000017221","Psmd3"
"15401","ENSMUSG00000038067","Csf3"
"15402","ENSMUSG00000017210","Med24"
"15403","ENSMUSG00000058756","Thra"
"15404","ENSMUSG00000020889","Nr1d1"
"15405","ENSMUSG00000052915","Msl1"
"15406","ENSMUSG00000078676","Casc3"
"15407","ENSMUSG00000038020","Rapgefl1"
"15408","ENSMUSG00000038013","Wipf2"
"15409","ENSMUSG00000017499","Cdc6"
"15410","ENSMUSG00000037992","Rara"
"15411","ENSMUSG00000047197","Gjd3"
"15412","ENSMUSG00000020914","Top2a"
"15413","ENSMUSG00000017493","Igfbp4"
"15414","ENSMUSG00000017607","Tns4"
"15415","ENSMUSG00000037944","Ccr7"
"15416","ENSMUSG00000037935","Smarce1"
"15417","ENSMUSG00000035849","Krt222"
"15418","ENSMUSG00000020913","Krt24"
"15419","ENSMUSG00000035831","Krt25"
"15420","ENSMUSG00000075570","Krt26"
"15421","ENSMUSG00000017588","Krt27"
"15422","ENSMUSG00000055937","Krt28"
"15423","ENSMUSG00000019761","Krt10"
"15424","ENSMUSG00000020912","Krt12"
"15425","ENSMUSG00000035775","Krt20"
"15426","ENSMUSG00000006777","Krt23"
"15427","ENSMUSG00000064165","Krt39"
"15428","ENSMUSG00000059169","Krt40"
"15429","ENSMUSG00000069722","Krtap3-3"
"15430","ENSMUSG00000069721","Krtap3-2"
"15431","ENSMUSG00000078132","Gm11939"
"15432","ENSMUSG00000047564","Krtap3-1"
"15433","ENSMUSG00000047253","Krtap1-5"
"15434","ENSMUSG00000075567","Krtap1-4"
"15435","ENSMUSG00000078131","Krtap1-3"
"15436","ENSMUSG00000049809","Krtap9-3"
"15437","ENSMUSG00000057674","Gm11938"
"15438","ENSMUSG00000058725","Gm11937"
"15439","ENSMUSG00000060756","Krtap2-4"
"15440","ENSMUSG00000062278","Gm11562"
"15441","ENSMUSG00000063251","Krtap4-1"
"15442","ENSMUSG00000044649","Krtap4-2"
"15443","ENSMUSG00000045109","Krtap4-7"
"15444","ENSMUSG00000078130","Gm11555"
"15445","ENSMUSG00000069718","Gm11563"
"15446","ENSMUSG00000075566","Krtap4-6"
"15447","ENSMUSG00000078276","Gm14190"
"15448","ENSMUSG00000078269","Gm14180"
"15449","ENSMUSG00000078668","Gm11595"
"15450","ENSMUSG00000089724","Krtap4-8"
"15451","ENSMUSG00000078262","Krtap4-9"
"15452","ENSMUSG00000078261","Gm11596"
"15453","ENSMUSG00000078260","Gm11569"
"15454","ENSMUSG00000078259","Gm11554"
"15455","ENSMUSG00000048294","Krtap4-13"
"15456","ENSMUSG00000078258","Gm11564"
"15457","ENSMUSG00000078257","2300003K06Rik"
"15458","ENSMUSG00000046474","Krtap4-16"
"15459","ENSMUSG00000069717","Gm11568"
"15460","ENSMUSG00000090225","Gm11559"
"15461","ENSMUSG00000070335","Krtap9-1"
"15462","ENSMUSG00000059845","Gm11567"
"15463","ENSMUSG00000070334","Krtap31-1"
"15464","ENSMUSG00000078256","Gm11565"
"15465","ENSMUSG00000051481","Krtap31-2"
"15466","ENSMUSG00000078255","Krtap9-5"
"15467","ENSMUSG00000078254","Krtap29-1"
"15468","ENSMUSG00000078253","Krtap16-1"
"15469","ENSMUSG00000078252","Krtap17-1"
"15470","ENSMUSG00000035592","Krt33a"
"15471","ENSMUSG00000057723","Krt33b"
"15472","ENSMUSG00000043485","Krt34"
"15473","ENSMUSG00000048981","Krt31"
"15474","ENSMUSG00000046095","Krt32"
"15475","ENSMUSG00000048013","Krt35"
"15476","ENSMUSG00000020916","Krt36"
"15477","ENSMUSG00000044041","Krt13"
"15478","ENSMUSG00000054146","Krt15"
"15479","ENSMUSG00000020911","Krt19"
"15480","ENSMUSG00000051617","Krt9"
"15481","ENSMUSG00000045545","Krt14"
"15482","ENSMUSG00000053797","Krt16"
"15483","ENSMUSG00000035557","Krt17"
"15484","ENSMUSG00000053654","Krt42"
"15485","ENSMUSG00000035530","Eif1"
"15486","ENSMUSG00000017165","Gast"
"15487","ENSMUSG00000006930","Hap1"
"15488","ENSMUSG00000001552","Jup"
"15489","ENSMUSG00000006931","P3h4"
"15490","ENSMUSG00000001555","Fkbp10"
"15491","ENSMUSG00000017176","Nt5c3b"
"15492","ENSMUSG00000001558","Klhl10"
"15493","ENSMUSG00000048732","Klhl11"
"15494","ENSMUSG00000020917","Acly"
"15495","ENSMUSG00000006784","Ttc25"
"15496","ENSMUSG00000006782","Cnp"
"15497","ENSMUSG00000014195","Dnajc7"
"15498","ENSMUSG00000017837","Nkiras2"
"15499","ENSMUSG00000014198","Zfp385c"
"15500","ENSMUSG00000017830","Dhx58"
"15501","ENSMUSG00000020918","Kat2a"
"15502","ENSMUSG00000017832","Hspb9"
"15503","ENSMUSG00000019173","Rab5c"
"15504","ENSMUSG00000035355","Kcnh4"
"15505","ENSMUSG00000045471","Hcrt"
"15506","ENSMUSG00000017747","Ghdc"
"15507","ENSMUSG00000020919","Stat5b"
"15508","ENSMUSG00000004043","Stat5a"
"15509","ENSMUSG00000004040","Stat3"
"15510","ENSMUSG00000004044","Ptrf"
"15511","ENSMUSG00000019302","Atp6v0a1"
"15512","ENSMUSG00000001751","Naglu"
"15513","ENSMUSG00000019301","Hsd17b1"
"15514","ENSMUSG00000001755","Coasy"
"15515","ENSMUSG00000017801","Mlx"
"15516","ENSMUSG00000019303","Psmc3ip"
"15517","ENSMUSG00000017802","Fam134c"
"15518","ENSMUSG00000035198","Tubg1"
"15519","ENSMUSG00000045007","Tubg2"
"15520","ENSMUSG00000035172","Plekhh3"
"15521","ENSMUSG00000017167","Cntnap1"
"15522","ENSMUSG00000044052","Ccr10"
"15523","ENSMUSG00000006920","Ezh1"
"15524","ENSMUSG00000001240","Ramp2"
"15525","ENSMUSG00000078656","Vps25"
"15526","ENSMUSG00000035112","Wnk4"
"15527","ENSMUSG00000017188","Coa3"
"15528","ENSMUSG00000078653","Cntd1"
"15529","ENSMUSG00000035086","Becn1"
"15530","ENSMUSG00000078652","Psme3"
"15531","ENSMUSG00000078651","Aoc2"
"15532","ENSMUSG00000019326","Aoc3"
"15533","ENSMUSG00000078650","G6pc"
"15534","ENSMUSG00000097239","Gm27029"
"15535","ENSMUSG00000075528","Aarsd1"
"15536","ENSMUSG00000097487","Ptges3l"
"15537","ENSMUSG00000035007","Rundc1"
"15538","ENSMUSG00000063316","Rpl27"
"15539","ENSMUSG00000010358","Ifi35"
"15540","ENSMUSG00000034993","Vat1"
"15541","ENSMUSG00000001313","Rnd2"
"15542","ENSMUSG00000017146","Brca1"
"15543","ENSMUSG00000017119","Nbr1"
"15544","ENSMUSG00000034947","Tmem106a"
"15545","ENSMUSG00000085486","Gm11634"
"15546","ENSMUSG00000010362","Rdm1"
"15547","ENSMUSG00000034936","Arl4d"
"15548","ENSMUSG00000034931","Dhx8"
"15549","ENSMUSG00000017724","Etv4"
"15550","ENSMUSG00000001493","Meox1"
"15551","ENSMUSG00000001494","Sost"
"15552","ENSMUSG00000003518","Dusp3"
"15553","ENSMUSG00000010841","1700006E09Rik"
"15554","ENSMUSG00000052373","Mpp3"
"15555","ENSMUSG00000017309","Cd300lg"
"15556","ENSMUSG00000017314","Mpp2"
"15557","ENSMUSG00000017316","Ppy"
"15558","ENSMUSG00000017311","Pyy"
"15559","ENSMUSG00000048217","Nags"
"15560","ENSMUSG00000020921","Tmem101"
"15561","ENSMUSG00000020922","Lsm12"
"15562","ENSMUSG00000034793","G6pc3"
"15563","ENSMUSG00000008855","Hdac5"
"15564","ENSMUSG00000034773","BC030867"
"15565","ENSMUSG00000034768","Asb16"
"15566","ENSMUSG00000034757","Tmub2"
"15567","ENSMUSG00000059995","Atxn7l3"
"15568","ENSMUSG00000020923","Ubtf"
"15569","ENSMUSG00000006574","Slc4a1"
"15570","ENSMUSG00000006575","Rundc3a"
"15571","ENSMUSG00000018677","Slc25a39"
"15572","ENSMUSG00000034708","Grn"
"15573","ENSMUSG00000034685","Fam171a2"
"15574","ENSMUSG00000034664","Itga2b"
"15575","ENSMUSG00000034621","Gpatch8"
"15576","ENSMUSG00000050288","Fzd2"
"15577","ENSMUSG00000051455","Meioc"
"15578","ENSMUSG00000020925","Ccdc43"
"15579","ENSMUSG00000020926","Adam11"
"15580","ENSMUSG00000034520","Gjc1"
"15581","ENSMUSG00000020928","Higd1b"
"15582","ENSMUSG00000020929","Eftud2"
"15583","ENSMUSG00000020930","Ccdc103"
"15584","ENSMUSG00000075510","Fam187a"
"15585","ENSMUSG00000020932","Gfap"
"15586","ENSMUSG00000051378","Kif18b"
"15587","ENSMUSG00000045532","C1ql1"
"15588","ENSMUSG00000020935","Dcakd"
"15589","ENSMUSG00000020936","Nmt1"
"15590","ENSMUSG00000020937","Plcd3"
"15591","ENSMUSG00000056938","Acbd4"
"15592","ENSMUSG00000048878","Hexim1"
"15593","ENSMUSG00000043372","Hexim2"
"15594","ENSMUSG00000055805","Fmnl1"
"15595","ENSMUSG00000020940","1700023F06Rik"
"15596","ENSMUSG00000044787","Spata32"
"15597","ENSMUSG00000020941","Map3k14"
"15598","ENSMUSG00000034255","Arhgap27"
"15599","ENSMUSG00000034247","Plekhm1"
"15600","ENSMUSG00000078632","Lrrc37a"
"15601","ENSMUSG00000034239","Gm884"
"15602","ENSMUSG00000020945","Lyzl6"
"15603","ENSMUSG00000046215","Rprml"
"15604","ENSMUSG00000020946","Gosr2"
"15605","ENSMUSG00000018486","Wnt9b"
"15606","ENSMUSG00000000125","Wnt3"
"15607","ENSMUSG00000034187","Nsf"
"15608","ENSMUSG00000062421","Arf2"
"15609","ENSMUSG00000018634","Crhr1"
"15610","ENSMUSG00000049506","Sppl2c"
"15611","ENSMUSG00000018411","Mapt"
"15612","ENSMUSG00000018412","Kansl1"
"15613","ENSMUSG00000020687","Cdc27"
"15614","ENSMUSG00000061086","Myl4"
"15615","ENSMUSG00000020689","Itgb3"
"15616","ENSMUSG00000020690","Efcab3"
"15617","ENSMUSG00000020691","Mettl2"
"15618","ENSMUSG00000020694","Tlk2"
"15619","ENSMUSG00000020695","Mrc2"
"15620","ENSMUSG00000078627","March10"
"15621","ENSMUSG00000053580","Tanc2"
"15622","ENSMUSG00000019590","Cyb561"
"15623","ENSMUSG00000020681","Ace"
"15624","ENSMUSG00000101605","Ace3"
"15625","ENSMUSG00000001901","Kcnh6"
"15626","ENSMUSG00000049354","Dcaf7"
"15627","ENSMUSG00000001983","Taco1"
"15628","ENSMUSG00000020700","Map3k3"
"15629","ENSMUSG00000040699","Limd2"
"15630","ENSMUSG00000069631","Strada"
"15631","ENSMUSG00000078622","Ccdc47"
"15632","ENSMUSG00000020705","Ddx42"
"15633","ENSMUSG00000020706","Ftsj3"
"15634","ENSMUSG00000020708","Psmc5"
"15635","ENSMUSG00000078619","Smarcd2"
"15636","ENSMUSG00000020712","Tcam1"
"15637","ENSMUSG00000020713","Gh"
"15638","ENSMUSG00000040592","Cd79b"
"15639","ENSMUSG00000001027","Scn4a"
"15640","ENSMUSG00000009210","Prr29"
"15641","ENSMUSG00000001029","Icam2"
"15642","ENSMUSG00000020715","Ern1"
"15643","ENSMUSG00000040548","Tex2"
"15644","ENSMUSG00000020717","Pecam1"
"15645","ENSMUSG00000040528","Milr1"
"15646","ENSMUSG00000020718","Polg2"
"15647","ENSMUSG00000020719","Ddx5"
"15648","ENSMUSG00000018372","Cep95"
"15649","ENSMUSG00000018363","Smurf2"
"15650","ENSMUSG00000018362","Kpna2"
"15651","ENSMUSG00000078607","1810010H24Rik"
"15652","ENSMUSG00000040481","Bptf"
"15653","ENSMUSG00000018433","Nol11"
"15654","ENSMUSG00000040430","Pitpnc1"
"15655","ENSMUSG00000020720","Psmd12"
"15656","ENSMUSG00000020721","Helz"
"15657","ENSMUSG00000020722","Cacng1"
"15658","ENSMUSG00000020723","Cacng4"
"15659","ENSMUSG00000040373","Cacng5"
"15660","ENSMUSG00000050965","Prkca"
"15661","ENSMUSG00000000049","Apoh"
"15662","ENSMUSG00000020728","Cep112"
"15663","ENSMUSG00000000142","Axin2"
"15664","ENSMUSG00000078605","E030025P04Rik"
"15665","ENSMUSG00000020599","Rgs9"
"15666","ENSMUSG00000020611","Gna13"
"15667","ENSMUSG00000045065","9930022D16Rik"
"15668","ENSMUSG00000020610","Amz2"
"15669","ENSMUSG00000041920","Slc16a6"
"15670","ENSMUSG00000020604","Arsg"
"15671","ENSMUSG00000041895","Wipi1"
"15672","ENSMUSG00000020612","Prkar1a"
"15673","ENSMUSG00000020614","Fam20a"
"15674","ENSMUSG00000020617","1700012B07Rik"
"15675","ENSMUSG00000020620","Abca8b"
"15676","ENSMUSG00000041828","Abca8a"
"15677","ENSMUSG00000041797","Abca9"
"15678","ENSMUSG00000044749","Abca6"
"15679","ENSMUSG00000018800","Abca5"
"15680","ENSMUSG00000020623","Map2k6"
"15681","ENSMUSG00000051497","Kcnj16"
"15682","ENSMUSG00000041695","Kcnj2"
"15683","ENSMUSG00000000567","Sox9"
"15684","ENSMUSG00000041654","Slc39a11"
"15685","ENSMUSG00000047904","Sstr2"
"15686","ENSMUSG00000018661","Cog1"
"15687","ENSMUSG00000041629","Fam104a"
"15688","ENSMUSG00000041623","D11Wsu47e"
"15689","ENSMUSG00000018727","Cpsf4l"
"15690","ENSMUSG00000041598","Cdc42ep4"
"15691","ENSMUSG00000041592","Sdk2"
"15692","ENSMUSG00000057322","Rpl38"
"15693","ENSMUSG00000034714","Ttyh2"
"15694","ENSMUSG00000034706","Dnaic2"
"15695","ENSMUSG00000010021","Kif19a"
"15696","ENSMUSG00000000202","Btbd17"
"15697","ENSMUSG00000034677","Gpr142"
"15698","ENSMUSG00000051043","Gprc5c"
"15699","ENSMUSG00000034652","Cd300a"
"15700","ENSMUSG00000063193","Cd300lb"
"15701","ENSMUSG00000058728","Cd300c"
"15702","ENSMUSG00000034641","Cd300ld"
"15703","ENSMUSG00000044811","AF251705"
"15704","ENSMUSG00000089753","Gm11709"
"15705","ENSMUSG00000069609","Gm11710"
"15706","ENSMUSG00000089722","Gm11711"
"15707","ENSMUSG00000069607","Cd300lh"
"15708","ENSMUSG00000048498","Cd300e"
"15709","ENSMUSG00000020732","Rab37"
"15710","ENSMUSG00000047798","Cd300lf"
"15711","ENSMUSG00000020733","Slc9a3r1"
"15712","ENSMUSG00000015542","Nat9"
"15713","ENSMUSG00000045980","Tmem104"
"15714","ENSMUSG00000020734","Grin2c"
"15715","ENSMUSG00000018861","Fdxr"
"15716","ENSMUSG00000044788","Fads6"
"15717","ENSMUSG00000050201","Otop2"
"15718","ENSMUSG00000045288","Ush1g"
"15719","ENSMUSG00000018862","Otop3"
"15720","ENSMUSG00000034586","Hid1"
"15721","ENSMUSG00000050910","Cdr2l"
"15722","ENSMUSG00000018858","Ict1"
"15723","ENSMUSG00000034566","Atp5h"
"15724","ENSMUSG00000016940","Kctd2"
"15725","ENSMUSG00000070332","Trim80"
"15726","ENSMUSG00000045775","Slc16a5"
"15727","ENSMUSG00000057219","Armc7"
"15728","ENSMUSG00000020736","Nt5c"
"15729","ENSMUSG00000020737","Hn1"
"15730","ENSMUSG00000020738","Sumo2"
"15731","ENSMUSG00000020739","Nup85"
"15732","ENSMUSG00000020740","Gga3"
"15733","ENSMUSG00000046756","Mrps7"
"15734","ENSMUSG00000020743","Mif4gd"
"15735","ENSMUSG00000020744","Slc25a19"
"15736","ENSMUSG00000059923","Grb2"
"15737","ENSMUSG00000020747","Tmem94"
"15738","ENSMUSG00000034471","Caskin2"
"15739","ENSMUSG00000020781","Tsen54"
"15740","ENSMUSG00000020782","Llgl2"
"15741","ENSMUSG00000034427","Myo15b"
"15742","ENSMUSG00000020752","Recql5"
"15743","ENSMUSG00000048442","Smim5"
"15744","ENSMUSG00000075420","Smim6"
"15745","ENSMUSG00000020755","Sap30bp"
"15746","ENSMUSG00000020758","Itgb4"
"15747","ENSMUSG00000020766","Galk1"
"15748","ENSMUSG00000016559","H3f3b"
"15749","ENSMUSG00000020770","Unk"
"15750","ENSMUSG00000057948","Unc13d"
"15751","ENSMUSG00000034341","Wbp2"
"15752","ENSMUSG00000020773","Trim47"
"15753","ENSMUSG00000054517","Trim65"
"15754","ENSMUSG00000020775","Mrpl38"
"15755","ENSMUSG00000020776","Fbf1"
"15756","ENSMUSG00000020777","Acox1"
"15757","ENSMUSG00000020778","Ten1"
"15758","ENSMUSG00000034282","Evpl"
"15759","ENSMUSG00000020780","Srp68"
"15760","ENSMUSG00000020793","Galr2"
"15761","ENSMUSG00000020792","Exoc7"
"15762","ENSMUSG00000034227","Foxj1"
"15763","ENSMUSG00000052949","Rnf157"
"15764","ENSMUSG00000050628","Ubald2"
"15765","ENSMUSG00000070331","Qrich2"
"15766","ENSMUSG00000015869","Prpsap1"
"15767","ENSMUSG00000061878","Sphk1"
"15768","ENSMUSG00000020802","Ube2o"
"15769","ENSMUSG00000020804","Aanat"
"15770","ENSMUSG00000020806","Rhbdf2"
"15771","ENSMUSG00000020810","Cygb"
"15772","ENSMUSG00000075410","Gm11744"
"15773","ENSMUSG00000057286","St6galnac2"
"15774","ENSMUSG00000009588","St6galnac1"
"15775","ENSMUSG00000020814","Mxra7"
"15776","ENSMUSG00000056962","Jmjd6"
"15777","ENSMUSG00000090266","Mettl23"
"15778","ENSMUSG00000034120","Srsf2"
"15779","ENSMUSG00000020818","Mfsd11"
"15780","ENSMUSG00000043857","Mgat5b"
"15781","ENSMUSG00000020823","Sec14l1"
"15782","ENSMUSG00000059248","Sept9"
"15783","ENSMUSG00000025571","Tnrc6c"
"15784","ENSMUSG00000025572","Tmc6"
"15785","ENSMUSG00000050106","Tmc8"
"15786","ENSMUSG00000025573","6030468B19Rik"
"15787","ENSMUSG00000093485","Gm20708"
"15788","ENSMUSG00000048277","Syngr2"
"15789","ENSMUSG00000025574","Tk1"
"15790","ENSMUSG00000017718","Afmid"
"15791","ENSMUSG00000017716","Birc5"
"15792","ENSMUSG00000070330","Tmem235"
"15793","ENSMUSG00000017713","Tha1"
"15794","ENSMUSG00000053113","Socs3"
"15795","ENSMUSG00000017715","Pgs1"
"15796","ENSMUSG00000033987","Dnah17"
"15797","ENSMUSG00000017132","Cyth1"
"15798","ENSMUSG00000033909","Usp36"
"15799","ENSMUSG00000017466","Timp2"
"15800","ENSMUSG00000076433","BC100451"
"15801","ENSMUSG00000033880","Lgals3bp"
"15802","ENSMUSG00000025575","Cant1"
"15803","ENSMUSG00000017446","C1qtnf1"
"15804","ENSMUSG00000033857","Engase"
"15805","ENSMUSG00000025576","Rbfox3"
"15806","ENSMUSG00000046697","Enpp7"
"15807","ENSMUSG00000025577","Cbx2"
"15808","ENSMUSG00000025578","Cbx8"
"15809","ENSMUSG00000039989","Cbx4"
"15810","ENSMUSG00000039976","Tbc1d16"
"15811","ENSMUSG00000039963","Ccdc40"
"15812","ENSMUSG00000025579","Gaa"
"15813","ENSMUSG00000025580","Eif4a3"
"15814","ENSMUSG00000013483","Card14"
"15815","ENSMUSG00000005043","Sgsh"
"15816","ENSMUSG00000039908","Slc26a11"
"15817","ENSMUSG00000070327","Rnf213"
"15818","ENSMUSG00000039850","Endov"
"15819","ENSMUSG00000025582","Nptx1"
"15820","ENSMUSG00000025583","Rptor"
"15821","ENSMUSG00000025371","Chmp6"
"15822","ENSMUSG00000025372","Baiap2"
"15823","ENSMUSG00000025375","Aatk"
"15824","ENSMUSG00000039781","Cep131"
"15825","ENSMUSG00000025377","Enthd2"
"15826","ENSMUSG00000078572","1810043H04Rik"
"15827","ENSMUSG00000061306","Slc38a10"
"15828","ENSMUSG00000039741","Bahcc1"
"15829","ENSMUSG00000062825","Actg1"
"15830","ENSMUSG00000025380","Fscn2"
"15831","ENSMUSG00000025384","Faap100"
"15832","ENSMUSG00000039703","Nploc4"
"15833","ENSMUSG00000039691","Tspan10"
"15834","ENSMUSG00000025386","Pde6g"
"15835","ENSMUSG00000039670","Oxld1"
"15836","ENSMUSG00000049957","Ccdc137"
"15837","ENSMUSG00000057594","Arl16"
"15838","ENSMUSG00000025793","Hgs"
"15839","ENSMUSG00000039640","Mrpl12"
"15840","ENSMUSG00000025792","Slc25a10"
"15841","ENSMUSG00000025127","Gcgr"
"15842","ENSMUSG00000061111","Fam195b"
"15843","ENSMUSG00000025129","Ppp1r27"
"15844","ENSMUSG00000025130","P4hb"
"15845","ENSMUSG00000025132","Arhgdia"
"15846","ENSMUSG00000025134","Alyref"
"15847","ENSMUSG00000025135","Anapc11"
"15848","ENSMUSG00000044034","Npb"
"15849","ENSMUSG00000025137","Pcyt2"
"15850","ENSMUSG00000025138","Sirt7"
"15851","ENSMUSG00000051510","Mafg"
"15852","ENSMUSG00000025140","Pycr1"
"15853","ENSMUSG00000025141","Myadml2"
"15854","ENSMUSG00000042988","Notum"
"15855","ENSMUSG00000025142","Aspscr1"
"15856","ENSMUSG00000025144","Stra13"
"15857","ENSMUSG00000025145","Lrrc45"
"15858","ENSMUSG00000018012","Rac3"
"15859","ENSMUSG00000039450","Dcxr"
"15860","ENSMUSG00000025150","Cbr2"
"15861","ENSMUSG00000078249","Hmga1-rs1"
"15862","ENSMUSG00000025158","Rfng"
"15863","ENSMUSG00000025156","Gps1"
"15864","ENSMUSG00000025155","Dus1l"
"15865","ENSMUSG00000025153","Fasn"
"15866","ENSMUSG00000048445","Ccdc57"
"15867","ENSMUSG00000025161","Slc16a3"
"15868","ENSMUSG00000025162","Csnk1d"
"15869","ENSMUSG00000025163","Cd7"
"15870","ENSMUSG00000039364","Sectm1b"
"15871","ENSMUSG00000025165","Sectm1a"
"15872","ENSMUSG00000039337","Tex19.2"
"15873","ENSMUSG00000039329","Tex19.1"
"15874","ENSMUSG00000039321","Uts2r"
"15875","ENSMUSG00000025169","Ogfod3"
"15876","ENSMUSG00000039307","Hexdc"
"15877","ENSMUSG00000039294","BC017643"
"15878","ENSMUSG00000000056","Narf"
"15879","ENSMUSG00000039275","Foxk2"
"15880","ENSMUSG00000025173","Wdr45b"
"15881","ENSMUSG00000025170","Rab40b"
"15882","ENSMUSG00000039253","Fn3krp"
"15883","ENSMUSG00000025175","Fn3k"
"15884","ENSMUSG00000039230","Tbcd"
"15885","ENSMUSG00000039238","Zfp750"
"15886","ENSMUSG00000046605","B3gntl1"
